address,x11,x12,x21,x22,x23,x24,x31,x32,x41,x42,x43,x51,x52,x61,x71,x72,label
0x0dca769beacd28b17d4d17fa5aff8edfa11e494b,850,783,300,300,300,300,300,300,730,850,850,300,300,848,616,690,3
0x0e0387fcba0250a0a49feaa9e91c9c0c22444b9e,850,756,690,690,672,300,300,649,693,850,850,300,300,850,617,690,3
0x0e61dae710688c22d8f6d0c3fdd1735d27ddff8f,850,733,738,734,729,753,734,696,591,850,850,300,300,300,616,690,3
0x0f2454000f80244cfb1c90172c5fc569df3c8482,850,768,696,696,672,690,685,665,678,850,850,300,300,850,583,690,3
0x0f2a605e9590b024ffd7de3575af73238632efd7,850,745,716,709,713,731,708,706,722,850,850,300,300,547,554,690,3
0x0fb9c161d925f217e534a34b6455f6125c096308,850,751,300,300,300,300,300,300,765,850,850,300,300,850,616,690,3
0x10124bda2119db4802905a889c0d46a0c4af26ea,850,809,300,300,300,300,747,649,683,850,850,300,300,850,616,690,3
0x1012e83da77e283910d00e9dc1af5b103d62db12,850,762,732,730,746,757,764,752,803,850,850,300,300,300,616,690,3
0x1047dc58a642aed18b1dc04c11f02c622b42cf21,850,773,300,300,300,300,300,300,790,850,850,300,300,850,616,690,3
0x10ae891c91c4937591fd8a9167e009c576dd8e61,850,768,300,300,300,300,300,300,708,850,850,300,300,850,616,690,3
0x110debf359b2923d8b6e67b6c07682fe7c27b211,850,728,690,678,672,690,723,680,568,850,850,300,300,300,554,690,3
0x114e6e62cb15915544ac2b25516942c408caabe0,850,752,300,300,300,300,300,300,641,850,850,300,300,850,616,690,3
0x11903aa5c27baf1ca78bb0e36ec0edd69705986a,850,756,300,300,300,300,300,300,715,850,850,300,300,850,616,690,3
0x11a46183af6f4379c9b09e117d8c90c595e9d20f,850,760,300,300,300,300,680,649,536,850,850,300,300,850,616,690,3
0x11c34d9c67162dd21273e8844c831f7b182026a6,850,770,732,722,737,744,806,739,630,850,850,850,300,314,541,690,3
0x120734cac21849d332b46b608fef9a991b6be260,850,743,714,711,713,722,722,680,723,850,850,300,300,327,497,690,3
0x12181e7ca9d17e780b146b75a40557feb842c631,850,752,300,300,300,300,300,300,707,850,850,300,300,850,625,690,3
0x121df6cf9d35c240aa191dc045e24b4f4ef4fa5b,850,785,713,716,722,722,785,680,684,850,850,300,300,850,617,690,3
0x123d8e021ae05a1a2c6ac935c5678f2d2a0973c1,850,815,300,300,300,300,300,300,586,850,850,850,300,832,616,690,3
0x124f94d86f4ddabebb4ed4b7bf3df85db7559cac,850,758,300,300,300,300,300,300,716,850,850,300,300,850,616,690,3
0x126cf991a5156e0e98c4bee3ed8e80957baaa10e,850,755,300,300,300,300,300,300,537,850,850,300,300,850,616,690,3
0x12cca72d1d192d37f6b2ea0c6edd4d73f02c37f2,850,716,690,690,690,690,715,649,600,850,850,300,300,300,616,690,3
0x12fde95028802fff726d363c8ee6cd1b9ac12ad1,850,756,723,718,718,722,765,709,476,850,850,300,300,300,616,690,3
0x130b261da8c75ed5103625577abdef1d0421a161,850,742,300,300,300,300,736,685,719,850,850,300,300,300,300,690,3
0x13a3dc5e04503aa26a7ee6e75639bdb2e8ffeae8,850,763,300,300,300,300,300,300,559,850,850,850,300,514,616,690,3
0x13d91d079129b94f37ac92185f7656d75774ce33,850,756,300,300,300,300,300,300,716,850,850,300,300,850,515,690,3
0x13e1e72a57e58b710f60d801268c572e4283b551,850,787,709,701,707,710,767,690,757,850,850,300,300,764,616,690,3
0x143d48e9d4b736eab6c653824ab8ccf3e0d520c3,850,756,721,721,713,710,730,699,572,850,850,300,300,850,616,690,3
0x143e79a9e576fddb5de9ae144ecd0ad17a716179,850,771,300,300,300,300,300,300,824,850,850,850,300,520,616,690,3
0x146444424f6a61fc8cc05df9225a88217abb032c,850,770,724,722,726,738,762,300,699,850,850,300,300,493,616,690,3
0x14a7bce8e3f09393ffd42c816b10db269a930a4d,850,751,703,696,690,690,705,674,724,850,850,300,300,300,616,690,3
0x1529f046046c499ff01de84d1cf21176cce37651,850,757,703,705,713,690,686,300,747,850,850,300,300,850,616,690,3
0x157c01ab61e4f17357e2b00d9d0dc5abf20adea1,850,770,700,701,707,710,767,674,705,850,850,457,300,348,616,690,3
0x159584c7f2a479fe24801199f2861feb734e8efe,850,760,718,719,722,731,727,693,726,850,850,300,300,850,616,690,3
0x15b3ad7583ecf1ead4b44b0f383427d019a954ed,850,742,706,701,707,722,722,649,606,850,850,300,300,300,554,690,3
0x15db2b5729df80e1f21f264c004cf32881c79ac0,850,766,700,701,707,710,791,719,726,850,850,300,300,300,616,690,3
0x15ecfc5b05f1db628f2cb7954cf9384146f3a180,850,782,300,300,300,300,754,674,524,850,850,595,300,300,616,690,3
0x16674814ea6a7aac3decb877ea8fd01deb5c333d,850,800,690,690,690,690,792,674,672,850,850,300,300,850,617,690,3
0x167944da4d0be3186e80092fcc300296335796fc,850,768,300,300,300,300,300,300,713,850,850,300,300,850,617,690,3
0x167b799026473d79c2c75309b94a5648794e2a40,850,746,703,705,700,690,650,649,698,850,850,300,300,644,617,690,3
0x1680764093278132b5dcaf81ec33a6789c690dce,850,758,300,300,300,300,300,300,658,850,850,300,300,850,556,690,3
0x168a7dc3940c7fb6e2e7799ccadc7ae24970889f,850,745,706,705,700,710,764,674,721,850,850,300,300,300,616,690,3
0x16a1c8c6898b5301b578788183d89af11baf290c,850,756,703,705,707,722,738,719,724,850,850,300,300,850,538,690,3
0x16ea1f673e01419ba9af51365b88138ac492489a,850,734,717,718,690,690,653,649,564,850,850,300,300,300,617,690,3
0x16ecca3e37c193d43c84d93b9f371cbf7259bf5f,850,751,300,300,300,300,300,300,721,850,850,300,300,850,617,690,3
0x171205012d1cfbc363d87b04ddc758c04c9316fe,850,768,703,705,713,690,300,649,688,850,850,300,300,850,617,690,3
0x1749ad951fb612b42dc105944da86c362a783487,850,800,300,300,300,300,300,665,721,850,850,300,300,850,617,690,3
0x1758f7c0cca952b461bf3ddaa21112002806146a,850,760,300,300,300,300,300,300,721,850,850,850,300,500,617,690,3
0x17913b353fe36073b94bd024916ec53cd2fff0e8,850,783,300,300,300,300,300,300,708,850,850,300,300,850,556,690,3
0x17b70d5d0e03d6e595a74155682e23a6d7dbcc14,850,759,703,701,707,710,724,665,717,850,850,300,300,850,625,690,3
0x17cd33bdc133fc0894020cb74f71684b99526f39,850,730,690,690,690,690,730,674,699,850,850,300,300,300,617,690,3
0x17e6cb1ed2ba6e3449b67ad95e1fb4b4c8c1b6e4,850,755,300,300,300,300,300,300,723,850,850,300,300,850,616,690,3
0x1822f75b8376350e4ce8c5b52d41de7053c5b7ba,850,771,300,300,300,300,300,300,712,850,850,850,300,402,617,690,3
0x184eaffa0e30f47e051a98e5bad0a4211e382b1a,300,758,690,690,690,690,715,649,724,850,850,300,300,850,617,690,3
0x18a59fd07bb64609743f85bfa4246d8c9a035faa,850,760,300,300,300,300,300,300,722,850,850,300,300,850,616,690,3
0x19bd29e74c450ac73b49b5fb199a3d0d4c8f37b2,850,789,300,300,300,300,300,300,582,850,850,300,300,850,616,690,3
0x1a09d69289bb64b347dbaa978417d7efce0b97e5,850,762,300,300,300,300,300,300,730,850,850,300,300,850,617,690,3
0x1a8c730c2ad5faab9fe0d7ee5bfd750e044a111d,850,773,300,300,300,300,771,699,725,850,850,300,300,300,556,690,3
0x1aabc59bb11c57577bdb423ece8e05e68955496c,850,753,703,696,690,710,762,685,425,850,850,300,300,484,554,690,3
0x1ae3144885e089210600b7c38762493bded1de78,850,763,706,701,700,690,705,680,724,850,850,300,300,302,617,690,3
0x1b622ca9c74185a7e21351ae9ac5ea74b9e8a75b,850,795,706,705,707,710,776,674,688,850,850,300,300,474,617,690,3
0x1babcb61945654737f5d49aae22a356cbd1e9bee,850,755,300,300,300,300,300,300,705,850,850,300,300,850,617,690,3
0x1bb72531ef6ef9bc2e814417090aea519cf9d132,850,767,300,300,300,300,300,300,735,850,850,850,300,300,617,690,3
0x1c2e06a518148b701ca379842ac806e165961599,850,744,679,678,672,690,300,300,632,850,850,300,300,300,591,690,3
0x1c68c78dc8ac8b73f418b379930e39578447a042,850,801,690,690,690,690,715,665,664,850,850,300,300,644,617,690,3
0x1c79221595b5c023492f03d8cd9f07c9d2aaf814,850,784,690,690,690,690,706,685,696,850,850,300,300,300,617,690,3
0x1ccc10513abd57c874e29c48b6ad28b5b7fcd388,850,763,717,711,707,722,734,300,535,850,850,300,300,300,617,690,3
0x1d0b54e6f6845c0ca57befa7c3b488cb0c86377f,850,765,300,300,300,300,300,300,720,850,850,300,300,850,617,690,3
0x1d32a1a6d3ec68780e900dade216ba1ec088b2ea,850,760,300,300,300,300,300,300,708,850,850,300,300,850,617,690,3
0x1d683ff816c4961b15b9a41fe751db4f4d545faf,850,771,300,300,300,300,300,300,708,850,850,300,300,850,541,690,3
0x1db7ef48c8137396d47e7561d57267f8b8761d67,850,754,300,300,300,300,300,300,724,850,850,300,300,850,617,690,3
0x1dc5d88b1b60cdd539c773b8f8e5716e40436c89,850,779,300,300,300,300,731,665,598,850,850,0,300,850,497,690,3
0x1dffdb114e58baedbd25290a1efffa9fc3726d1f,850,769,724,711,722,731,773,701,825,850,850,300,300,568,617,690,3
0x1eb6dc114fee2c2150481516f62adfe83d7c6b3b,850,742,300,300,300,300,721,649,721,850,850,300,300,300,300,690,3
0x1edf473d3a581ff43b7b919c16e1a3c3ef678c6a,850,773,300,300,300,300,300,300,703,850,850,300,300,850,617,690,3
0x1f2b17bff4a0313ec6342eef464742ad1c2de83c,850,752,709,701,707,710,715,690,650,850,850,300,300,300,616,690,3
0x1fab56b077cf59a85567f908156b9e0548557a46,850,742,679,678,672,690,726,300,723,850,850,300,300,300,617,690,3
0x1fadb655fb5c95d1620319b8353f4b720b6ac63c,850,752,300,300,300,300,300,300,724,850,850,300,300,850,617,690,3
0x1fbe41f2dada66a1ca0c68e5ccdf8ba88798846f,850,744,711,711,700,710,741,701,699,850,850,300,300,765,560,690,3
0x1fdc4667839d6fdc99b071605f3f3706be2c8410,850,762,300,300,300,300,300,300,611,850,850,300,300,850,554,690,3
0x203372e2a8f2f807a10ca8231fa74e4fd303f298,850,766,300,300,300,300,300,300,723,850,850,300,300,850,556,690,3
0x20576cef6b2ee08643d45f84c07b0d8d964f12f6,850,763,300,300,300,300,300,300,720,850,850,300,300,850,617,690,3
0x2067c2ce64dcdef7c6bd195a7ee190d734c13fc8,850,756,690,690,690,710,715,300,820,850,850,534,300,850,617,690,3
0x2079c29be9c8095042edb95f293b5b510203d6ce,850,816,733,734,749,738,803,711,724,850,850,300,300,300,617,690,3
0x2082c5a3c08a4d5ade0ce779e24b463daa241646,850,770,703,701,700,690,661,696,726,850,850,300,300,850,617,690,3
0x20eadfcaf91bd98674ff8fc341d148e1731576a4,850,761,764,759,768,781,786,761,724,850,850,300,300,300,617,690,3
0x2181e5bfc6511f67b3b3c1ddbff7ab34d4148cdd,850,759,690,690,690,710,724,665,694,850,850,300,300,535,617,690,3
0x218d04e0abf0e23cf68dac840edc492dca214f69,850,771,300,300,300,300,300,300,700,850,850,300,300,850,617,690,3
0x2202a6d78f522eeacbe824608491ecd30ba71aad,850,765,300,300,300,300,709,649,683,850,850,300,300,300,617,690,3
0x22a3470e69b420ba68c2997a9d5971e502560f41,850,732,690,690,690,690,703,649,715,850,850,300,300,300,616,690,3
0x2334181004ef1dc508180065620c3430c26ae55e,850,764,300,300,300,300,687,300,708,850,850,300,300,850,625,690,3
0x2361b944e6e2d3554154f91873128f050ae4242a,850,792,700,696,700,710,738,690,719,850,850,300,300,850,617,690,3
0x23b4f89e21c82aa54a7cfa263b36e724e70dd69a,850,749,690,690,690,690,300,300,721,340,300,300,300,850,538,690,3
0x23c158e2c97e98a14efbe22167551f5212162fb5,850,787,700,701,707,710,773,690,654,850,850,300,300,300,625,690,3
0x23c223313a7a0ab66ce9827cdcecf3f828a36cbc,850,761,300,300,300,300,300,300,643,850,850,0,300,850,617,690,3
0x23cef0b3fa3f1754f6f32cc113acdd639edea8ed,850,757,737,735,739,749,803,721,466,850,850,300,300,757,538,690,3
0x23f8c7db7a1b656652e9726ab264c5b181418b9f,850,740,738,735,732,738,723,737,721,850,850,300,300,300,617,690,3
0x23fc2f14e441ed2d79a152b24bb3d8de00fe2332,850,737,750,740,759,769,759,762,486,850,850,300,300,300,509,690,3
0x241e1aac00ef9b5f8f22a9bd63c8e6b05bc709ba,850,777,722,721,729,722,785,699,719,850,850,300,300,401,617,690,3
0x249d89ee6abadc95480bd840e13a81198aa186ad,850,779,727,727,729,738,750,701,735,850,850,300,300,300,617,690,3
0x24bfaf20381b33ee2967436b20834c45305000d9,850,733,690,690,690,690,715,649,724,850,850,300,300,300,616,690,3
0x24f25366213981878e791786f9f9a8bd3fba41da,850,755,732,734,748,749,766,709,653,850,850,300,300,300,617,690,3
0x25338847aec75753818f75e3e43dc2f138b4d5e3,850,783,300,300,300,300,300,300,673,850,850,300,300,850,617,690,3
0x253f3f195c0e006b5b260241980ed40641f09736,850,756,690,690,690,690,711,649,493,850,850,300,300,753,617,690,3
0x2564a597e6e51c668e26d97510d1867901e94471,850,759,716,716,718,710,715,665,726,850,850,300,300,828,617,690,3
0x25f23210c984f6c57218fb574da1f6716d87c349,850,747,713,714,713,722,689,685,702,850,850,300,300,445,617,690,3
0x26502cfd19a92877eec6a9bfb004395b9b985378,850,753,300,300,300,300,300,300,717,850,850,300,300,850,300,690,3
0x276c59d27d8dae1b618d4320e707c6e02d96b4d5,850,755,714,701,707,722,773,704,646,850,850,300,300,300,617,690,3
0x279a7dbfae376427ffac52fcb0883147d42165ff,850,767,711,711,700,722,740,665,759,850,850,300,300,300,617,690,3
0x289094fff803739b3445503076cbfb4b2a3940bf,850,767,706,705,713,722,777,680,356,850,850,300,300,300,616,690,3
0x28d4da1f3f8052d5a19e7dbbfd34e13de83a696a,850,753,300,300,300,300,300,300,723,850,850,300,300,850,556,690,3
0x2920372931b58f887b527f7d9cd91f6c09720ade,850,756,703,705,713,722,725,674,643,850,850,408,300,315,616,690,3
0x297c9e9c73a363dd4d291c865a7e842cf2ed20e8,850,728,696,696,700,710,735,665,723,850,850,300,300,300,617,690,3
0x297f268c7484cf593e97b3fe4205187ca045bea6,850,755,696,696,700,690,747,665,711,850,850,300,300,300,617,690,3
0x299b3082b260d445ee32c3511102d0e3fb41cef0,850,760,696,696,700,722,717,665,717,850,850,658,300,850,617,690,3
0x2a1d983400740d62ded4a278278054e4f7acd9e3,850,758,679,678,300,300,300,300,572,850,850,300,300,823,616,690,3
0x2a97758cd8d8d6b6848752bb330625f91640104b,850,751,300,300,300,300,300,300,806,850,850,300,300,850,617,690,3
0x2aea39e27fc87de4a63963687c6e188f062197b4,850,805,300,300,300,300,300,300,731,850,850,850,300,353,617,690,3
0x2b14b2cf552b1cb25c42ea216a4c668468b251b7,850,732,706,690,690,690,722,690,659,850,850,300,300,300,556,690,3
0x2b26aa1ef7638e6ed471a274792903fcbd15b531,850,754,732,721,722,731,755,738,554,850,850,300,300,300,616,690,3
0x2baba0cba8241fda56871589835e0b05ec64ca41,850,833,709,701,707,710,788,685,723,850,850,583,300,500,617,690,3
0x2c413e33fa8328d5253b6cb9e6379b19762efce1,850,766,703,705,690,710,738,665,592,850,850,300,0,300,617,690,3
0x2cb4796a206a6e51f7e8a3c6f5b5143b9bc28fda,850,757,718,716,722,722,714,699,746,850,850,300,300,622,617,690,3
0x2d9b182d340a9189457e83d6034cca98fc81cc6a,850,780,716,711,713,722,764,725,699,850,850,300,300,300,625,690,3
0x2dd56d541ceb29653dac41bf8f0f924013472bba,850,763,696,690,672,690,710,665,724,850,850,325,300,300,617,690,3
0x2dee72220b4aeb3887117e566dd85de018307646,850,781,300,300,300,300,300,300,671,850,850,300,300,850,617,690,3
0x2dfb1c59015bb38d0ace349b8487ccb32d22a8b3,850,757,679,678,672,300,300,300,824,850,850,300,300,850,617,690,3
0x2e523524d475d79561ac6a458b7b561098f23cd5,850,762,300,300,300,300,300,300,705,850,850,300,300,850,617,690,3
0x2e771628e765c04a06252801177332d078a19a21,850,755,690,690,690,690,724,709,727,765,300,300,300,426,617,690,3
0x2e948bdc7020cff1f56505195dec4cc6f3811fe9,850,767,300,300,300,300,300,300,687,850,850,300,300,850,616,690,3
0x2eb8c975f63af361ea88fd0cfd73d339c6391784,850,752,720,714,707,710,722,709,735,850,850,300,300,761,617,690,3
0x2ecf8fd3d8c771c977af1ec604f444a35c3c1a3c,850,758,730,724,737,744,756,701,816,850,850,300,300,300,616,690,3
0x2ee2d91ffc268b3c13e77bba8cbc879910b6602b,850,767,300,300,300,300,300,300,560,850,850,300,300,850,616,690,3
0x2f670a086b5b426ba56086149ca1904027e403b9,850,747,723,722,729,731,749,699,727,850,850,300,300,566,616,690,3
0x2f8d4e7b1d771932e1367ee46f4c7be11cd94ac3,850,790,300,300,300,300,300,300,700,850,850,300,300,850,617,690,3
0x2fa7aa91f8cfcc09f058bc3a64a7ce1a9ec6c94a,850,760,703,690,690,690,723,696,701,850,850,300,300,543,616,690,3
0x2fb733c3239a1e807d380fa0845b9101ee54c693,850,781,696,690,690,710,635,708,724,850,850,850,300,300,617,690,3
0x2fba4f78bf939619aee498bf614950910a36bb8b,850,760,300,300,300,300,300,300,714,850,850,300,300,850,617,690,3
0x2fc347a894782d54edac44e8a32312db59691b8f,850,753,300,300,300,300,300,300,818,850,850,300,300,850,617,690,3
0x3017398690838077ef8f13313fcab8f92e139911,850,727,713,714,718,710,736,674,646,850,850,300,300,300,616,690,3
0x302578786399a628ee8c250e74ee1da798d50442,850,753,300,300,300,300,300,300,737,850,850,300,300,850,617,690,3
0x305985fbf18eb3a49742242dff7b7b3944dd6ff8,850,766,714,709,713,710,716,690,596,850,850,300,300,839,616,690,3
0x30719b613e44a843239d582e1eac65a19a0f0b29,850,756,726,725,732,731,725,701,724,850,850,300,300,560,538,690,3
0x30e45792dd02b0b4ab2a838dc4a99ce96b0a84f1,850,770,734,735,739,766,755,726,720,850,850,756,300,321,617,690,3
0x30e55fd69272982bb37a15b0af4b394c8a036ded,850,764,690,690,690,710,723,649,637,850,850,300,300,618,616,690,3
0x3117e6bc09f6a208c9f3ede962de703b126c3b06,850,752,696,690,690,690,736,680,588,850,850,300,300,680,554,690,3
0x316f9873a8c06b4bc037e0421bde770b5f1eaa89,850,795,300,300,300,300,300,300,644,850,850,300,300,850,616,690,3
0x318098f509d52c2f528112126387b6d7b1b96a91,850,740,754,742,743,763,747,757,592,850,850,300,300,300,617,690,3
0x319a3afffb49f91c842cd482bf38adf950170c2b,850,760,696,690,690,690,710,665,642,850,850,300,300,850,617,690,3
0x31b12bd4936c87e7181ba7740eecb3742c053746,850,742,696,696,690,690,707,685,660,850,850,300,300,349,617,690,3
0x31c23e0d08058f665e6074d069f83cd825ada73d,850,723,696,696,700,690,713,665,667,850,850,300,300,300,617,690,3
0x326520798c325ea2720b67e9e332f2bc8d7c4cdf,850,760,703,701,707,690,730,665,723,850,850,300,300,605,617,690,3
0x329349183fcf9c58be033529922cdf7cb36e20b3,850,760,690,690,690,690,690,649,683,850,850,300,300,850,617,690,3
0x32f5c0538f21346be547db2777294515112dc8c1,850,765,300,300,300,300,779,706,724,850,850,300,300,558,554,690,3
0x3304018e799b7fe5df0916ef8d80b016bc4445d8,850,788,300,300,300,300,300,300,703,850,850,300,300,850,616,690,3
0x3313495b01228b95ae6b0103ce9e4161a32202bf,850,749,679,678,300,300,300,300,704,850,850,300,300,850,617,690,3
0x33f70c8c7652a4c1e9abf5699be2c596365fa3e5,850,788,711,705,707,690,786,696,682,850,850,300,300,396,538,690,3
0x34345976088624b2a45ee7fb8ad2ee6f091edbc9,850,754,690,690,690,690,300,300,654,850,850,300,300,850,616,690,3
0x343a6aed149f6412500b6f6bedbe85f3dd23ba91,850,783,700,701,700,690,712,649,740,850,850,300,300,841,617,690,3
0x346a61683d640c1c15cc50cc11f9960b6b1170b2,850,768,690,690,690,690,721,665,712,850,850,645,300,597,617,690,3
0x3480a76f8774f3fdd6ce625ce657ef11a9b11616,850,782,700,701,707,722,771,685,698,850,850,300,300,300,617,690,3
0x34b1530a32272c63ce499975847669fb08bd272c,850,760,300,300,300,300,782,680,732,850,850,300,300,300,617,690,3
0x34bf8dcb3ed8cf8aab57b1d8330cab8ba5246708,850,790,300,300,300,300,626,300,723,850,850,300,300,850,556,690,3
0x351ca641f15535582b7a5bbb69a59f6fb601aa1f,850,758,300,300,300,300,300,300,719,850,850,300,300,850,616,690,3
0x357060b26691c0852df9d7dfb22c16c1559cb497,850,759,690,690,690,690,300,300,641,765,300,300,300,850,616,690,3
0x35e999c0f303037fb8372c75d7030f1f215184d6,850,748,300,300,300,300,300,300,724,850,850,300,300,850,616,690,3
0x35f00bb423b5ba2b71bce64dbcf8ae656a0a8237,850,754,679,678,672,690,733,649,716,850,850,300,300,516,554,690,3
0x35fea7f23ad7722d00f2e2a10f388c8ad08e106c,850,755,722,714,713,722,760,704,674,850,850,300,300,529,554,690,3
0x3607b06fc06ca0c98720a8be96620835974024e7,850,744,300,300,300,300,769,690,401,850,850,300,300,300,540,690,3
0x363b4bfeffef83e741a42cae7e2587b1ea37df1e,850,803,731,711,722,731,803,744,716,850,850,300,300,300,625,690,3
0x3670e1bf4f566e1e73e9b575ad0b7d6761df9343,850,783,300,300,300,300,300,300,626,850,850,300,300,850,616,690,3
0x36a050412491e75c0c15a0a12e12eb287ffc5a26,850,740,754,754,756,769,785,747,670,850,850,300,300,300,625,690,3
0x36c5f005fc49f9742c9910964e86de27e7408700,850,778,300,300,300,300,300,300,722,850,850,850,300,326,617,690,3
0x36d5525d55715578ee48ca983fb02951860e1e0d,850,759,679,678,672,300,300,300,723,850,850,300,300,850,617,690,3
0x36eee454d09971274fa580730338b29d50ad5ba0,850,754,300,300,300,300,300,300,686,850,850,300,300,850,617,690,3
0x36f93229d9f08f988c1dd1b19b6bb11a26df0aed,850,775,723,714,722,722,772,715,708,850,850,300,300,300,617,690,3
0x3714e1078cb6f67ef01442b4213012b16889926f,850,771,740,728,732,710,789,714,724,850,850,300,300,850,617,690,3
0x371989c485b299ce4804e53b89dbf1ad6f37fce4,850,761,716,705,713,690,735,706,693,850,850,387,300,300,625,690,3
0x37370c4c75dd580bc1c4e964ffc69b2be144e263,850,752,300,300,300,300,300,300,743,850,850,300,300,850,617,690,3
0x37c88abd804398582aa49f3460ee3dbdc03bf6ec,850,753,300,300,300,300,300,300,723,850,850,300,300,850,617,690,3
